t,front,diss_cum,ke
163.0,72.14268027555322,0.03914293518512519,0.0024474312166062745
164.0,72.54830778323125,0.03938776012125585,0.002449076746153986
165.0,72.9562407960356,0.03963274965510664,0.002450693577454535
166.0,73.36666451065666,0.03987789232931961,0.0024521139066879236
167.0,73.7713654321715,0.04012316126608328,0.002453198889650396
168.0,74.18391338711709,0.040368517710327616,0.002453852071583363
169.0,74.58915992058309,0.04061391566656522,0.00245402607186367
170.0,74.99835161764223,0.04085930705531976,0.0024537258723688602
171.0,75.40789380457694,0.04110464677632199,0.0024530056338150285
172.0,75.81309149847128,0.04134989724642866,0.0024519597692980503
173.0,76.22581076203943,0.041595031928333505,0.0024507121272799525
174.0,76.63071660429897,0.041840037515588235,0.002449401513235839
175.0,77.04117358896937,0.0420849146848026,0.0024481660921560774
176.0,77.44946006424493,0.042329677350363,0.00244712995942896
177.0,77.85519859528841,0.04257435056658076,0.0024463905151218364
178.0,78.26762314004338,0.04281896740762425,0.0024460093378426344
179.0,78.6721322728604,0.04306356513851325,0.002446008158764791
180.0,79.08355644909085,0.04330818112597916,0.002446367984697308
181.0,79.49051008348954,0.043552848961933566,0.0024470330022604804
182.0,79.8970081133428,0.04379759514686253,0.002447918762064522
183.0,80.30872827183845,0.044042436683751414,0.002448921914760744
184.0,80.71313137179112,0.04428737980523375,0.0024499321069335863
185.0,81.12517212763348,0.044532419869245735,0.0024508442182250454
186.0,81.53123435067289,0.04477754240257031,0.002451568526655871
187.0,81.93870245527276,0.04502272512212252,0.002452039452626182
188.0,82.3496838774772,0.04526794063893034,0.002452221242390627
189.0,82.7543072720286,0.04551315955781869,0.002452109650890576
190.0,83.16680923174981,0.04575835362401285,0.002451731011917963
191.0,83.57233562285961,0.046003498569540974,0.0024511379500524104
192.0,83.98098253462265,0.046248576413300005,0.0024504022764073744
193.0,84.39106111797126,0.046493576994125076,0.0024496069200280364
194.0,84.79604513807246,0.04673849860838462,0.0024488367645533536
195.0,85.20876631425936,0.04698334775908653,0.0024481696078789274
196.0,85.61375910871047,0.04722813806867612,0.00244766880534502
197.0,86.02375258837048,0.047472888507363004,0.002447377357793492
198.0,86.43241964373327,0.047717621173176225,0.0024473143912518086
199.0,86.83787618421444,0.04796235885490365,0.002447474651382874
200.0,87.25036341870495,0.048207122645574745,0.0024478301238851897
201.0,87.65491831063919,0.048451929862358634,0.002448334049660771
202.0,88.06594624456731,0.04869679245542552,0.0024489269225982605
203.0,88.47331885142856,0.04894171605338326,0.0024495431013334657
204.0,88.87945208870073,0.04918669971694019,0.0024501179254079928
205.0,89.29146060142766,0.0494317363745516,0.0024505944550968143
206.0,89.69590238069577,0.04967681386768321,0.002450928734753374
207.0,90.1077069866909,0.0499219164677132,0.0024510936920853054
208.0,90.51421060221811,0.050167026671320655,0.0024510810879582626
209.0,90.92126250372493,0.050412127086057745,0.002450901216068421
210.0,91.33270093069929,0.050657202207714774,0.0024505809731780056
211.0,91.73727370917004,0.050902239905220595,0.002450160268645905
212.0,92.14967912321805,0.05114723248879171,0.002449687164623054
213.0,92.55547225326275,0.05139217726995504,0.0024492126540707074
214.0,92.96364431791467,0.0516370765782045,0.002448785305845254
215.0,93.37414235466198,0.05188193727037655,0.0024484463512656554
216.0,93.77894390139629,0.05212676980150979,0.0024482259513995447
217.0,94.19159233818436,0.05237158697331456,0.0024481406464705218
218.0,94.5967072166626,0.05261640251029057,0.002448192294938971
219.0,95.00614934023405,0.0528612296108937,0.0024483687180956687
220.0,95.41527771243943,0.053106079624130116,0.0024486455896476802
221.0,95.82046999100244,0.0533509609845236,0.0024489895107252576
222.0,96.23301865123615,0.05359587849628299,0.0024493619551033733
223.0,96.63769195137357,0.053840833023804685,0.002449723395031191
224.0,97.04829142772984,0.054085821602937074,0.002450037398778135
225.0,97.45618470278517,0.05433083793500402,0.0024502742394329254
226.0,97.8620174411344,0.05457587319626769,0.0024504135291654842
227.0,98.27429936820454,0.054820917066263554,0.0024504458487754482
228.0,98.67882156789666,0.05506595885387719,0.0024503731814763756
229.0,99.09036602092065,0.055310988605973326,0.002450208092365472
230.0,99.49729620208716,0.055555998086566014,0.0024499719474933763
231.0,99.90397703549309,0.055800981530118324,0.0024496923218698475
232.0,100.31574411671039,0.05604593610844476,0.002449399847223334
233.0,100.720260916313,0.056290862075767466,0.0024491249785219657
234.0,101.13247236077304,0.05653576259187137,0.002448894911774834
235.0,101.53851690679413,0.056780643259824265,0.0024487309348301045
236.0,101.94620229335544,0.05702551143664201,0.0024486465840335894
237.0,102.35706587719847,0.05727037539774057,0.0024486466238275075
238.0,102.76170935749477,0.05751524344860069,0.002448726955730554
239.0,103.17424832446503,0.05776012307544439,0.0024488754967391534
240.0,103.57956241692034,0.0580050202191702,0.002449073768023211
241.0,103.98843168334409,0.0582499387427903,0.0024492990837250016
242.0,104.39811789957673,0.05849488013608719,0.0024495270929317595
243.0,104.8031138771642,0.05873984347617674,0.002449734326754201
244.0,105.21573040326186,0.05898482563806971,0.0024499005590328743
245.0,105.62058575940135,0.0592298217190726,0.002450010731785886
246.0,106.03074056661944,0.059474825624766,0.0024500562335724434
247.0,106.43918004389268,0.05971983074981937,0.002450035473343566
248.0,106.84475036497706,0.059964830677236555,0.002449953722627278
249.0,107.25722087912276,0.06020981982604293,0.002449822235993034
250.0,107.66181858686606,0.060454793982924006,0.0024496568218678265
251.0,108.07302542978654,0.060699750668398146,0.0024494760264411066
252.0,108.48035485836701,0.060944689309268,0.0024492990879208454
253.0,108.8866670912511,0.06118961120778608,0.0024491439507151975
254.0,109.29867593479848,0.0614345193203289,0.002449025492156344
255.0,109.70315254457596,0.06167941787705579,0.0024489541236239554
256.0,110.11510930993855,0.0619243118888721,0.002448934949442593
257.0,110.52145511455623,0.06216920659675618,0.0024489674787591086
258.0,110.92868526998711,0.062414106923079055,0.002449045930690252
259.0,111.33991622385138,0.06265901698132238,0.0024491600834502646
260.0,111.74446338428741,0.062903939690795,0.0024492965215438377
261.0,112.15688237301015,0.06314887653280467,0.0024494401657223163
262.0,112.56246710362424,0.06339382746567232,0.002449575903645141
263.0,112.97081756758544,0.06363879100007028,0.0024496901453006804
264.0,113.38103855690228,0.06388376442060784,0.002449772146927762
265.0,113.78587933652132,0.06412874412237382,0.0024498149888276055
266.0,114.1985141454971,0.06437372602373755,0.002449816106733586
267.0,114.60356600580401,0.06461870600890882,0.002449777345854053
268.0,115.01322013610475,0.06486368035290274,0.002449704575925889
269.0,115.42219716180546,0.06510864608685361,0.0024496068883975556
270.0,115.82751737145733,0.06535360126804458,0.002449495512531091
271.0,116.24009538637466,0.06559854513191764,0.002449382566150639
272.0,116.64477851281822,0.06584347811545269,0.002449279753454656
273.0,117.0555847078369,0.0660884017557841,0.002449197189033543
274.0,117.46333695790918,0.06633331848016044,0.0024491424246188163
275.0,117.86930997748955,0.06657823131359812,0.002449119786869222
276.0,118.28152467791791,0.066823143539046,0.002449130087861498
277.0,118.68600938801015,0.06706805834618873,0.002449170699237538
278.0,119.09767865218193,0.06731297850671321,0.0024492359893461845
279.0,119.50438768265492,0.06755790610806499,0.0024493180437613763
280.0,119.91120825881472,0.06780284236997793,0.002449407593160488
281.0,120.32278588481097,0.06804778756006849,0.002449495034413263
282.0,120.72728178645399,0.06829274101127372,0.0024495714384098646
283.0,121.13954311606075,0.06853770123538148,0.002449629445926242
284.0,121.5454326060896,0.06878266611615004,0.002449663945906547
285.0,121.95329907309186,0.06902763315777248,0.002449672504061777
286.0,122.36399168081718,0.06927259976116074,0.002449655482624892
287.0,122.7686988548892,0.06951756349722664,0.002449615866247853
288.0,123.1812886316399,0.06976252234979428,0.002449558835405059
289.0,123.58655056919376,0.07000747490402363,0.0024494911159111646
290.0,123.99565337033117,0.07025242046353769,0.002449420216326328
291.0,124.40517657918298,0.07049735908795722,0.002449353612077503
292.0,124.81027345467167,0.07074229154997298,0.0024492979711649627
293.0,125.2229061053699,0.0709872192212895,0.002449258509508937
294.0,125.6277093832611,0.07123214390174362,0.002449238515047583
295.0,126.0380696367738,0.07147706761246087,0.0024492391063680014
296.0,126.44628964949895,0.07172199237644034,0.002449259218680108
297.0,126.85196292161203,0.07196692000903705,0.002449295821073067
298.0,127.26435105291414,0.07221185194072682,0.002449344327857895
299.0,127.6688882319019,0.07245678908791564,0.002449399144093671
300.0,128.08023002043117,0.07270173178336287,0.002449454300744658
301.0,128.4873459705231,0.07294667977061187,0.002449504083721514
302.0,128.89379257593527,0.07319163225919183,0.0024495436163106785
303.0,129.3056719331765,0.07343658803283933,0.0024495693226962096
304.0,129.71014663439823,0.07368154559595501,0.0024495792280122028
305.0,130.12219961459436,0.07392650334192942,0.002449573091124278
306.0,130.5284171910181,0.07417145972461575,0.0024495523359987243
307.0,130.93582970838025,0.07441641341476733,0.002449519826323236
308.0,131.3469325736771,0.07466136342677542,0.0024494794983582016
309.0,131.7515324882725,0.07490630920309352,0.0024494358969090186
310.0,132.1640229394441,0.07515125065067373,0.002449393682444549
311.0,132.56952199372125,0.07539618812749489,0.002449357137453137
312.0,132.97808988150203,0.07564112238302423,0.0024493297483886363
313.0,133.38812597213376,0.0758860544617041,0.002449313883532863
314.0,133.79303428917888,0.07613098558024436,0.0024493106030096267
315.0,134.20567793407787,0.07637591699377085,0.0024493196195889966
316.0,134.61064073497076,0.07662084986445843,0.0024493393890205554
317.0,135.0205100231604,0.07686578514626616,0.0024493673391502535
318.0,135.42924063951395,0.07711072349728312,0.0024494001821474395
319.0,135.83464996973214,0.07735566522646435,0.0024494342900816084
320.0,136.24717021500803,0.07760061027954054,0.002449466089582707
321.0,136.6517952750871,0.07784555826271905,0.002449492420401177
322.0,137.06276316574483,0.0780905085002386,0.0024495108476431655
323.0,137.47031854745708,0.07833546011826963,0.002449519870120706
324.0,137.8764232552831,0.0785804121445261,0.0024495190296212116
325.0,138.28855254825584,0.0788253636135106,0.002449508907759146
326.0,138.69303465399153,0.0790703136652879,0.0024494910078703227
327.0,139.1048288423878,0.0793152616286444,0.002449467561030278
328.0,139.51140077941957,0.07956020708072171,0.0024494412536807996
329.0,139.91839104062353,0.07980514987774946,0.0024494149320923994
330.0,140.32985122169984,0.08005009015608461,0.0024493913021437293
331.0,140.73437543132152,0.08029502830389526,0.0024493726544895836
332.0,141.1467179382592,0.08053996490875372,0.002449360656789399
333.0,141.55248778529585,0.08078490068734856,0.002449356206810481
334.0,141.96055307284487,0.081029836405224,0.00244935938445771
335.0,142.37105914972628,0.0812747727960281,0.002449369482865293
336.0,142.77581377115547,0.08151971048755516,0.00244938511822982
337.0,143.1884243391132,0.08176464994280858,0.002449404411655183
338.0,143.59358334110723,0.0820095914207376,0.002449425199328322
339.0,144.00291484266788,0.08225453495976497,0.002449445275261543
340.0,144.4121931188869,0.08249948038512794,0.0024494626160517165
341.0,144.81737196240599,0.082744427337178,0.0024494755784067973
342.0,145.2299777964718,0.08298937531770992,0.00244948305300993
343.0,145.63472261412025,0.08323432374784173,0.00244948454449017
344.0,146.04526906424553,0.08347927203129098,0.0024494801984100457
345.0,146.45329343853342,0.08372421961653816,0.0024494707494492267
346.0,146.85908834477533,0.0839691660508112,0.0024494574179945204
347.0,147.27141640178925,0.08421411102181706,0.0024494417637984742
348.0,147.6759363570601,0.0844590543825882,0.002449425503528655
349.0,148.08742279592482,0.08470399615834037,0.0024494103345050495
350.0,148.49437939991344,0.08494893653551998,0.0024493977558025207
351.0,148.90097948727947,0.08519387583448475,0.00244938892787105
352.0,149.3127489391964,0.08543881447037978,0.002449384571477194
353.0,149.71723062861383,0.08568375290575099,0.0024493849109388957
354.0,150.12937811678069,0.08592869160094344,0.002449389682708419
355.0,150.53545385140333,0.08617363096716961,0.00244939817928384
356.0,150.94304930286773,0.08641857132661544,0.0024494093481661223
357.0,151.3539815859443,0.08666351288410926,0.002449421915539153
358.0,151.758616575092,0.08690845571164803,0.0024494345242009816
359.0,152.17114849014968,0.08715339974767164,0.0024494458827412145
360.0,152.57653789664684,0.0873983448098958,0.0024494548871458435
361.0,152.98532060695808,0.08764329061969685,0.0024494607305280674
362.0,153.39514389401043,0.08788823683558769,0.002449462968485193
363.0,153.80012500348766,0.08813318309095207,0.0024494615455573215
364.0,154.21276809444362,0.0883781290330018,0.002449456787031878
365.0,154.61766380082102,0.08862307435816001,0.0024494493401640187
366.0,155.02774093520307,0.08886801884066103,0.0024494400991992927
367.0,155.43626421617392,0.08911296235213341,0.0024494300975348455
368.0,155.8417812495589,0.08935790486975904,0.0024494203958028023
369.0,156.25425862374183,0.08960284647376711,0.0024494119755060608
370.0,156.65884821531176,0.08984778733412148,0.0024494056359057135
371.0,157.06997860909647,0.09009272768876703,0.0024494019282328807
372.0,157.47735272346,0.09033766781615936,0.002449401105341549
373.0,157.88359513564728,0.0905826080045171,0.0024494031124864444
374.0,158.29562769040876,0.09082754852208932,0.0024494076094046554
375.0,158.70010064504663,0.09107248959042007,0.002449414013461693
376.0,159.1120066215599,0.09131743136391898,0.0024494215781199636
377.0,159.51842304054142,0.09156237391734655,0.0024494294705606746
378.0,159.925582208853,0.0918073172417168,0.002449436865250848
379.0,160.33689491136755,0.09205226124950044,0.0024494430281258215
380.0,160.74144367575806,0.09229720578711142,0.0024494473836851913
381.0,161.15385010427434,0.09254215065393584,0.0024494495730857583
382.0,161.55950241233538,0.0927870956252041,0.0024494494734782182
383.0,161.96777014988135,0.09303204047602982,0.0024494472049166817
384.0,162.37808870665134,0.09327698500477884,0.0024494431044999963
385.0,162.78290413080464,0.0935219290523996,0.002449437679351648
386.0,163.19553566058661,0.09376687251691837,0.0024494315520651893
387.0,163.60061357555207,0.09401181536117045,0.0024494253840346217
388.0,164.0101731790147,0.09425675761341168,0.002449419812220078
389.0,164.41922686468826,0.0945016993615518,0.002449415381081485
390.0,164.82449827950344,0.09474664074099627,0.002449412490714472
391.0,165.23707722158477,0.09499158191870098,0.002449411366742239
392.0,165.64176948232065,0.09523652307439431,0.0024494120385841847
393.0,166.0524964260975,0.09548146438142777,0.002449414352878492
394.0,166.4603221744283,0.0957264059894394,0.0024494179926777024
395.0,166.86624020111142,0.095971348009806,0.0024494225194443718
396.0,167.27848983571081,0.09621629050626533,0.0024494274264647608
397.0,167.68298773461908,0.09646123349045051,0.0024494321884325682
398.0,168.09460551831117,0.09670617692319253,0.0024494363237014755
399.0,168.50139612898616,0.09695112072111293,0.0024494394354634126
400.0,168.90815227917176,0.09719606476706634,0.002449441252014307
401.0,169.31979775215024,0.09744100892410425,0.002449441649453042
402.0,169.72429272343612,0.0976859530503057,0.00244944065292423
403.0,170.1365257668383,0.09793089701373237,0.0024494384338270103
404.0,170.54247267661444,0.09817584070561819,0.0024494352781056724
405.0,170.95025798637548,0.098420784050264,0.0024494315562563398
406.0,171.36102285493013,0.09866572701153768,0.00244942767984166
407.0,171.7657047223302,0.09891066959444483,0.0024494240541982526
408.0,172.1782765464284,0.09915561184279346,0.002449421042986314
409.0,172.58356906081568,0.0994005538328128,0.0024494189253711604
410.0,172.99257453473754,0.09964549566357991,0.002449417877435211
411.0,173.40218062021393,0.09989043744596075,0.002449417955904871
412.0,173.80723943308644,0.10013537929032328,0.002449419096983066
413.0,174.21987311349076,0.10038032129539098,0.002449421133542561
414.0,174.62470153511526,0.10062526353854263,0.002449423810340772
415.0,175.03497795391397,0.10087020606877549,0.002449426821580042
416.0,175.44328910588223,0.10111514890324202,0.00244942984025995
417.0,175.8489159152733,0.10136009202674055,0.0024494325538175054
418.0,176.26133561821047,0.10160503539510744,0.0024494346989208534
419.0,176.66589129345496,0.10184997894103617,0.002449436080003912
420.0,177.07717344627184,0.10209492258213419,0.0024494365934437283
421.0,177.48437065653593,0.1023398662303239,0.0024494362278404866
422.0,177.89075644531138,0.1025848098009431,0.002449435063390115
423.0,178.30268646355776,0.10282975322159249,0.0024494332605725006
424.0,178.7071598639612,0.10307469643880351,0.002449431034567003
425.0,179.11917160125455,0.10331963942269004,0.002449428637475776
426.0,179.52544529676166,0.10356458216897725,0.002449426323665192
427.0,179.93278083191902,0.1038095246979593,0.0024494243277425
428.0,180.3439441826192,0.10405446705148395,0.002449422840860058
429.0,180.74852524024365,0.10429940928732946,0.002449421989544128
430.0,181.16098997733246,0.10454435147259576,0.002449421832279196
431.0,181.5665301702271,0.10478929367635059,0.0024494223495731653
432.0,181.97500653642967,0.10503423596223621,0.0024494234555221647
433.0,182.3851260582238,0.10527917838244259,0.002449425007632993
434.0,182.7900053190478,0.10552412097261694,0.0024494268225010883
435.0,183.20264667479134,0.1057690637492,0.0024494287021159787
436.0,183.60764429154486,0.10601400670863283,0.002449430447818922
437.0,184.01742277255906,0.10625894982860067,0.0024494318874971727
438.0,184.42625229225246,0.10650389307149798,0.002449432887985886
439.0,184.83162063097032,0.10674883638877658,0.002449433366921109
440.0,185.24416277506654,0.10699377972672981,0.002449433302615156
441.0,185.64880869826564,0.10723872303216125,0.0024494327266436095
442.0,186.05970757846578,0.10748366625779592,0.0024494317251415256
443.0,186.46734375816408,0.10772860936704186,0.0024494304217650446
444.0,186.87339186266829,0.10797355233695294,0.00244942896502497
445.0,187.28555858356705,0.10821849516018221,0.0024494275139577025
446.0,187.6900429965969,0.1084634378447822,0.0024494262156031974
447.0,188.10178586978964,0.10870838041264069,0.0024494251977095227
448.0,188.50841908699684,0.10895332289666843,0.0024494245500396956
449.0,188.9153377032103,0.10919826533661943,0.0024494243207200785
450.0,189.32685216876024,0.1094432077749457,0.0024494245137027296
451.0,189.7313653038158,0.10968815025206588,0.0024494250863244093
452.0,190.14367564523778,0.10993309280241573,0.002449425962805444
453.0,190.5494965262187,0.11017803545126319,0.002449427036559604
454.0,190.95747671037557,0.11042297821236972,0.0024494281878707233
455.0,191.3680623748938,0.1106679210874244,0.0024494292952912484
456.0,191.77279489397398,0.11091286406620914,0.0024494302456360023
457.0,192.18539654093792,0.11115780712840594,0.002449430951061843
458.0,192.59059607726692,0.11140275024617216,0.0024494313495524527
459.0,192.99982917982516,0.111647693387233,0.00244943141632283
460.0,193.40920968233183,0.11189263651866833,0.002449431161165958
461.0,193.81435225624898,0.11213757961004117,0.0024494306249978498
462.0,194.22696921071847,0.11238252263662042,0.0024494298786634275
463.0,194.63173795303197,0.11262746558154632,0.002449429007260303
464.0,195.04220601195294,0.11287240843709774,0.002449428107743032
465.0,195.45031377667382,0.11311735120524098,0.002449427273491245
466.0,195.85605696117298,0.11336229389666755,0.002449426586080188
467.0,196.2684128155182,0.1136072365295245,0.0024494261104384047
468.0,196.67294097396848,0.11385217912702938,0.0024494258829222794
469.0,197.0843674996413,0.11409712171483824,0.0024494259162917893
470.0,197.491393114983,0.11434206431844786,0.002449426193446189
471.0,197.8979276467997,0.11458700696033164,0.002449426673642455
472.0,198.30974587180842,0.11483194965806344,0.0024494272989549434
473.0,198.71422390135837,0.11507689242254752,0.0024494279962027927
474.0,199.12633246349614,0.1153218352573024,0.0024494286922337443
475.0,199.5324669052308,0.11556677815855128,0.002449429314481597
476.0,199.93998381706993,0.11581172111574724,0.002449429802973929
477.0,200.35098812572775,0.11605666411327027,0.002449430115075737
478.0,200.75560665141654,0.11630160713202288,0.002449430225713949
479.0,201.16812112399725,0.11654655015170119,0.0024494301353857697
480.0,201.57355524342418,0.11679149315294865,0.0024494298615768597
481.0,201.9822457834876,0.11703643611912777,0.0024494294420419377
482.0,202.39215961468062,0.11728137903815725,0.0024494289273220005
483.0,202.7971091346173,0.11752632190325046,0.0024494283734387153
484.0,203.20975332588776,0.11777126471355044,0.002449427841033627
485.0,203.61467753660787,0.11801620747387474,0.0024494273818031387
486.0,204.0246672197586,0.11826115019383977,0.0024494270404456105
487.0,204.4332793431587,0.11850609288687275,0.002449426846130888
488.0,204.83875037368026,0.11875103556836693,0.0024494268106542067
489.0,205.2512479038387,0.1189959782542519,0.002449426931710071
490.0,205.65585258384795,0.11924092095920823,0.0024494271873187292
491.0,206.0669152989411,0.11948586369519194,0.002449427546281871
492.0,206.47436622061332,0.11973080647051883,0.0024494279661584797
493.0,206.88054951914214,0.11997574928891809,0.0024494284004133483
494.0,207.29262410452876,0.12022069214964581,0.0024494288052709975
495.0,207.69709980898605,0.12046563504758748,0.0024494291386530785
496.0,208.10895917208555,0.12071057797403748,0.0024494293716119217
497.0,208.51543995348115,0.12095552091788156,0.002449429484008105
498.0,208.92252647583805,0.12120046386661439,0.002449429470119952
499.0,209.33390183077194,0.12144540680797362,0.00244942933854234
500.0,209.73843906388973,0.12169034973094889,0.002449429106641663
501.0,210.15081884779212,0.12193529262696713,0.002449428805016266
502.0,210.5565202048698,0.12218023549069927,0.002449428466522028
503.0,210.96470105245663,0.1224251783202622,0.0024494281282037927
504.0,211.37510052692693,0.1226701211175199,0.0024494278254152315
505.0,211.77988970844245,0.1229150638874436,0.0024494275860056443
506.0,212.1925136334027,0.12316000663762894,0.002449427433494204
507.0,212.59762604187827,0.12340494937736203,0.002449427377608497
508.0,213.00708981202658,0.1236498921164541,0.002449427420435122
509.0,213.41623918527736,0.12389483486445542,0.0024494275529387184
510.0,213.82147086124434,0.1241397776294019,0.002449427756023337
511.0,214.2340626581998,0.1243847204172916,0.002449428007276399
512.0,214.63877664578976,0.12462966323146468,0.0024494282766167187
513.0,215.04942809335816,0.12487460607232793,0.0024494285368811763
514.0,215.45733718432413,0.1251195489376544,0.002449428761337627
515.0,215.86320207940557,0.12536449182266127,0.0024494289279069124
516.0,216.2754855461718,0.12560943472088854,0.002449429023846492
517.0,216.67999164459295,0.12585437762477886,0.0024494290407015796
518.0,217.091554327631,0.1260993205265174,0.0024494289822521455
519.0,217.49841416968587,0.1263442634189971,0.0024494288572387006
520.0,217.90510312477556,0.12658920629625836,0.002449428681509651
521.0,218.31680192722357,0.12683414915433125,0.002449428476841991
522.0,218.72129056001475,0.1270790919913274,0.002449428263803291
523.0,219.13348815161572,0.12732403480762225,0.0024494280666360127
524.0,219.53948946089065,0.12756897760578204,0.0024494279035518836
525.0,219.94719347582756,0.12781392038998204,0.002449427789998069
526.0,220.358031024917,0.12805886316577986,0.0024494277360939632
527.0,220.76269262135426,0.12830380593922092,0.002449427742845531
528.0,221.17524883622778,0.12854874871633654,0.0024494278086141965
529.0,221.5805822165099,0.12879369150253778,0.002449427922122763
530.0,221.98949253090566,0.1290386343019236,0.0024494280701725744
531.0,222.39919208022962,0.12928357711718408,0.002449428236169034
532.0,222.8042171906985,0.12952851994911085,0.0024494284008126257
533.0,223.2168558166865,0.12977346279681762,0.002449428549128283
534.0,223.62171185555582,0.13001840565784037,0.0024494286647479
535.0,224.03190453824672,0.13026334852837787,0.0024494287385822392
536.0,224.4403046060205,0.13050829140397047,0.0024494287648563554
537.0,224.84588388238691,0.13075323427970784,0.0024494287422578013
538.0,225.25832871677113,0.13099817715101023,0.0024494286772093676
539.0,225.66289790613808,0.13124312001394328,0.0024494285764950514
540.0,226.07411640808243,0.1314880628655757,0.0024494284538182317
541.0,226.48138805447584,0.13173300570440105,0.0024494283221890172
542.0,226.8877122517019,0.13197794853015743,0.0024494281951768864
543.0,227.29968696209306,0.1322228913440721,0.0024494280870547528
544.0,227.70415971589088,0.1324678341484627,0.002449428006099749
545.0,228.116127643354,0.13271277694650255,0.0024494279611719945
546.0,228.52246167197396,0.13295771974195367,0.0024494279539911787
547.0,228.9297217177593,0.133202662538526,0.002449427983541397
548.0,229.3409498188758,0.1334476053397718,0.0024494280459900933
549.0,229.7455165863517,0.1336925481484892,0.002449428131522736
550.0,230.1579576483141,0.13393749096659532,0.00244942823216846
551.0,230.5635447641147,0.13418243379500444,0.0024494283352920676
552.0,230.97193180804763,0.13442737663340185,0.0024494284307450464
553.0,231.38213668469263,0.13467231948060768,0.0024494285096028612
554.0,231.78698798851187,0.1349172623344668,0.0024494285630721397
555.0,232.1996259779324,0.13516220519230776,0.002449428588851632
556.0,232.6046567884574,0.135407148051199,0.002449428583843592
557.0,233.01434318359446,0.135652090908151,0.002449428551137718
558.0,233.4232670343818,0.13589703376065992,0.002449428495482851
559.0,233.82859346231413,0.13614197660666205,0.002449428422640711
560.0,234.24115216576976,0.13638691944495976,0.002449428342774274
561.0,234.64581715704037,0.1366318622751902,0.0024494282624974227
562.0,235.05664398009054,0.1368768050977733,0.002449428191551532
563.0,235.46436021451663,0.1371217479140226,0.0024494281362879952
564.0,235.87035246074151,0.13736669072569066,0.0024494281009885587
565.0,236.28255557834842,0.13761163353503575,0.0024494280898561265
566.0,236.6870451856577,0.13785657634439058,0.0024494281008723903
567.0,237.09873598129855,0.13810151915594288,0.002449428133566463
568.0,237.50543551176892,0.13834646197164788,0.0024494281825355097
569.0,237.912284436601,0.1385914047927937,0.0024494282418115088
570.0,238.32385557310883,0.13883634762018443,0.002449428305972629
571.0,238.7283602530573,0.1390812904538532,0.002449428366320271
572.0,239.14063870591715,0.13932623329319563,0.002449428418768801
573.0,239.54651230907413,0.13957117613712605,0.002449428456931593
574.0,239.95440897244768,0.13981611898400975,0.0024494284779767086
575.0,240.36507159700005,0.14006106183213554,0.0024494284813194925
576.0,240.76978183878174,0.14030600467963467,0.0024494284658721863
577.0,241.18237172183083,0.14055094752484074,0.002449428436130073
578.0,241.5876100265642,0.1407958903664428,0.0024494283941536867
579.0,241.99674571720325,0.14104083320345592,0.00244942834573641
580.0,242.40622306120184,0.14128577603556142,0.0024494282964062364
581.0,242.81132940540738,0.1415307188628248,0.002449428250009008
582.0,243.22395449790724,0.1417756616858877,0.002449428213060042
583.0,243.62874801436527,0.14202060450579035,0.0024494281869829938
584.0,244.03913565540216,0.14226554732376656,0.0024494281752248125
585.0,244.4473292883048,0.14251049014132156,0.0024494281780057937
586.0,244.85302238046313,0.14275543295978516,0.0024494281934908844
587.0,245.26540642093,0.14300037578043723,0.0024494282211410547
588.0,245.66994561303835,0.14324531860423043,0.0024494282555360073
589.0,246.08131180191359,0.14349026143170387,0.0024494282944565546
590.0,246.48840962121432,0.14373520426310632,0.0024494283329053327
591.0,246.8948802567162,0.14398014709812362,0.002449428366617422
592.0,247.3067469145367,0.1442250899362185,0.0024494283937134768
593.0,247.71122223810312,0.14447003277648907,0.002449428409815275
594.0,248.12329061687103,0.14471497561784907,0.0024494284156848867
595.0,248.52948345847324,0.144959918459237,0.00244942841000068
596.0,248.93692261059587,0.14520486129950497,0.0024494283940886393
597.0,249.3479954172583,0.14544980413782146,0.002449428371012802
598.0,249.75259733462215,0.14569474697348975,0.002449428341760846
599.0,250.1650916436064,0.1459396898061521,0.0024494283116149236
600.0,250.57057017448187,0.14618463263582754,0.0024494282821295576
601.0,250.97916902858663,0.1464295754627223,0.002449428256976915
602.0,251.38917130238931,0.14667451828746594,0.00244942823897154
603.0,251.79409032150386,0.1469194611107485,0.0024494282281859315
604.0,252.2067343350249,0.14716440393344218,0.002449428227319221
605.0,252.61168910731445,0.1474093467564589,0.002449428234138068
606.0,253.02159005308152,0.14765428958053262,0.002449428248703274
607.0,253.43029391267208,0.1478992324063969,0.002449428269073774
608.0,253.8357206367753,0.1481441752344215,0.0024494282918538115
609.0,254.2482381228066,0.1483891180648368,0.0024494283163701914
610.0,254.65285962763673,0.14863406089759232,0.0024494283380553355
611.0,255.06385372484317,0.1488790037323407,0.0024494283563385533
612.0,255.47138262431298,0.14912394656867042,0.0024494283689321375
613.0,255.87750778592934,0.14936888940587867,0.002449428374271358
614.0,256.28962245671323,0.14961383224333205,0.002449428373659107
615.0,256.69410114894174,0.14985877508034506,0.002449428365484233
616.0,257.1059119817202,0.15010371791628352,0.0024494283527480613
617.0,257.5124568200446,0.15034866075075487,0.0024494283359325535
618.0,257.9194713112303,0.15059360358339285,0.00244942831692277
619.0,258.33090675390804,0.15083854641417915,0.002449428298888974
620.0,258.7354330806449,0.15108348924319154,0.0024494282818085605
